,Código do SINAPI,Descrição Básica,Unidade de Cálculo,Unidade de Comercialização,Normas Técnicas,Imagem,Informações Gerais,Referencial / Parâmetro de Pesquisa,Atualizado em,Obs,pagina,Arquivo
4341,41782,"TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 600 MM, PARA SANEAMENTO ESGOTO ",M ,6M ,DNIT 094 /2014-EM ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de fluidos, corrugado, de parede dupla, sendo a interna lisa e a externa corrugada, não perfurado, fabricado em PEAD (Polietileno de Alta Densidade) virgem na configuração PBA (Ponta Bolsa Anel) sendo a bolsa integrada à barra. Aplicação na condução de esgoto ou efluente químico, proprocionando elevada velocidade de escoamento e alta vazão ao sistema. Diâmetro Nominal refere-se ao Diâmetro interno. Disponível em barras de 6 metros. ", Tigre ADS (SaniPro); Kanflex (knts SUPER) ,18/07/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2086,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4342,41784,"TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 900 MM, PARA SANEAMENTO ESGOTO ",M ,6M ,DNIT 094 /2014-EM ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de fluidos, corrugado, de parede dupla, sendo a interna lisa e a externa corrugada, não perfurado, fabricado em PEAD (Polietileno de Alta Densidade) virgem na configuração PBA (Ponta Bolsa Anel) sendo a bolsa integrada à barra. Aplicação na condução de esgoto ou efluente químico, proprocionando elevada velocidade de escoamento e alta vazão ao sistema. Diâmetro Nominal refere-se ao Diâmetro interno. Disponível em barras de 6 metros. ", Tigre ADS (SaniPro); Kanflex (knts SUPER) ,18/07/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2087,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4343,38130,"TUBO CPVC SOLDAVEL, 35 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas. Fabricado em Policloreto de Vinila Clorado (CPVC), derivado do PV, porém com maior percentual de cloro. Com junta soldável e bitola de 35mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. "," Tigre (Aquatherm), Amanco (Ultratemp), Nicoll (Super CPVC Flowguard gold) ",09/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2088,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4344,21123,"TUBO CPVC, SOLDAVEL, 15 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas.Produzido com um termoplástico especial, conhecido quimicamente por Policloreto de Vinila Clorado (CPVC), derivado do PVC, porém com maior percentual de cloro. Com junta soldável e bitola de 15mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. "," Tigre (Aquatherm), Amanco (Ultratemp), Nicoll (Super CPVC Flowguard gold) ",09/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2089,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4345,21124,"TUBO CPVC, SOLDAVEL, 22 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas.Produzido com um termoplástico especial, conhecido quimicamente por Policloreto de Vinila Clorado (CPVC), derivado do PVC, porém com maior percentual de cloro. Com junta soldável e bitola de 22mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. "," Tigre (Aquatherm), Amanco (Ultratemp), Nicoll (Super CPVC Flowguard gold) ",26/08/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2090,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4346,21125,"TUBO CPVC, SOLDAVEL, 28 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas.Produzido com um termoplástico especial, conhecido quimicamente por Policloreto de Vinila Clorado (CPVC), derivado do PVC, porém com maior percentual de cloro. Com junta soldável e bitola de 28mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. "," Tigre (Aquatherm), Amanco (Ultratemp), Nicoll (Super CPVC Flowguard gold) ",26/08/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2091,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4347,38028,"TUBO CPVC, SOLDAVEL, 42 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas. Fabricado em Policloreto de Vinila Clorado (CPVC), derivado do PV, porém com maior percentual de cloro. Com junta soldável e bitola de 42mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. "," Tigre (Aquatherm), Amanco (Ultratemp), Nicoll (Super CPVC Flowguard gold) ",09/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2092,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4348,38029,"TUBO CPVC, SOLDAVEL, 54 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas. Fabricado em Policloreto de Vinila Clorado (CPVC), derivado do PV, porém com maior percentual de cloro. Com junta soldável e bitola de 54mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. "," Tigre (Aquatherm), Amanco (Ultratemp), Nicoll (Super CPVC Flowguard gold) ",09/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2093,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4349,38030,"TUBO CPVC, SOLDAVEL, 73 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas. Fabricado em Policloreto de Vinila Clorado (CPVC), derivado do PV, porém com maior percentual de cloro. Com junta soldável e bitola de 73mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. ", Tigre (Aquatherm) ,09/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2094,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4350,38031,"TUBO CPVC, SOLDAVEL, 89 MM, AGUA QUENTE PREDIAL (NBR 15884) ",M ,3M ,"NBR 7198:1993, NBR15844-3:2010, ASTM D-2846/82 ",NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo para condução de água quente nas instalações hidráulicas. Fabricado em Policloreto de Vinila Clorado (CPVC), derivado do PV, porém com maior percentual de cloro. Com junta soldável e bitola de 89mm. Excelente isolante térmico, próprio para instalações de água quente. A COLETA será efetuada por BARRA DE 3M por ser denominação mais encontrada no mercado. ", Tigre (Aquatherm) ,09/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2095,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4351,39749,"TUBO DE COBRE CLASSE ""A"", DN = 1 "" (28 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2096,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4352,39751,"TUBO DE COBRE CLASSE ""A"", DN = 1 1/2 "" (42 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2097,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4353,39750,"TUBO DE COBRE CLASSE ""A"", DN = 1 1/4 "" (35 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2098,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4354,39747,"TUBO DE COBRE CLASSE ""A"", DN = 1/2 "" (15 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2099,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4355,39753,"TUBO DE COBRE CLASSE ""A"", DN = 2 1/2 "" (66 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2100,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4356,39754,"TUBO DE COBRE CLASSE ""A"", DN = 3 "" (79 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2101,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4357,39748,"TUBO DE COBRE CLASSE ""A"", DN = 3/4 "" (22 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2102,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4358,39755,"TUBO DE COBRE CLASSE ""A"", DN = 4 "" (104 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS ",M ,5M ,NBR 13206:2010; NBR 13532:1995; NBR 15526:2012. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"A linha de tubos de Cobre, possui três classes, sendo utilizados para diversas aplicações, água quente, água fria, hidrante, sprinkler, instalações de gás, combustível e medicinal e instalações industriais, possuindo três classes diferentes, a classe E é indicada para instalações com água fria e quente, a classe A - além de indicado para água fria e quente também é indicado para gases combustíveis e medicinais, a classe I é indicado para instalações industriais e de alta pressão e vapor. ", Eluma; Ramo; Hidraushop; Energas Equipamentos. ,26/05/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2103,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4359,12742,"TUBO DE COBRE CLASSE ""E"", DN = 104 MM, PARA INSTALACAO HIDRAULICA PREDIAL ",M ,5M ,ABNT NBR 13206:2010. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo de cobre rígido sem costura, fabricado pelo processo de extrusão e calibrado nos diâmetros comerciais por trefilação. A classe E é indicada para instalação de água fria e quente e instalações de combate a incêndio por hidrante e sprinklers. Os tubos de cobre apresentam boa resistência química e mecânica. São acoplados com conexões por soldagem ou brasagem capilar. Para efeito de coleta considerar comprimento de 5 metros. "," Cobresul, Eluma (Paranapanema), Ramo, Termomecânica. ",07/01/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2104,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4360,12713,"TUBO DE COBRE CLASSE ""E"", DN = 15 MM, PARA INSTALACAO HIDRAULICA PREDIAL ",M ,5M ,ABNT NBR 13206:2010. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo de cobre rígido sem costura, fabricado pelo processo de extrusão e calibrado nos diâmetros comerciais por trefilação. A classe E é indicada para instalação de água fria e quente e instalações de combate a incêndio por hidrante e sprinklers. Os tubos de cobre apresentam boa resistência química e mecânica. São acoplados com conexões por soldagem ou brasagem capilar. Para efeito de coleta considerar comprimento de 5 metros. "," Cobresul, Eluma (Paranapanema), Ramo, Termomecânica. ",07/01/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2105,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
4361,12743,"TUBO DE COBRE CLASSE ""E"", DN = 22 MM, PARA INSTALACAO HIDRAULICA PREDIAL ",M ,5M ,ABNT NBR 13206:2010. ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Tubo de cobre rígido sem costura, fabricado pelo processo de extrusão e calibrado nos diâmetros comerciais por trefilação. A classe E é indicada para instalação de água fria e quente e instalações de combate a incêndio por hidrante e sprinklers. Os tubos de cobre apresentam boa resistência química e mecânica. São acoplados com conexões por soldagem ou brasagem capilar. Para efeito de coleta considerar comprimento de 5 metros. "," Cobresul, Eluma (Paranapanema), Ramo, Termomecânica. ",07/01/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",2106,11_2016 - FichaInsumo_ComMarcas\Arquivos H a Z.pdf
