,Unnamed: 0.1,Código do SINAPI,Descrição Básica,Unidade de Cálculo,Normas Técnicas,Imagem,Informações Gerais,Atualizado em,Obs,pagina,Arquivo
4227,,12038,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 18 DISJUNTORES DIN, 100 A ",UN ,NBR 5410:2004 Versão Corrigida:2008 ,,"Quadro de distribuição, fabricado em chapa de aço com pintura eletrostática a pó. De sobrepor. Com barramento para 100A. Quadro destinado à instalação de equipamentos de comando e proteção dos circuitos de iluminação, aquecimento e tomadas. ",11/09/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1598,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4228,,39757,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 28 DISJUNTORES DIN, 100 A ",UN ,NBR 5410:2004 Versão Corrigida:2008 ,,"Quadro de distribuição, fabricado em chapa de aço com pintura eletrostática a pó. De sobrepor. Com barramento para 100A. Quadro destinado à instalação de equipamentos de comando e proteção dos circuitos de iluminação, aquecimento e tomadas. ",11/09/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1599,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4229,,39758,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 30 DISJUNTORES DIN, 100 A ",UN ,NBR 5410:2004 Versão Corrigida:2008 ,,"Quadro de distribuição, fabricado em chapa de aço com pintura eletrostática a pó. De sobrepor. Com barramento para 100A. Quadro destinado à instalação de equipamentos de comando e proteção dos circuitos de iluminação, aquecimento e tomadas. ",11/09/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1600,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4230,,39759,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 36 DISJUNTORES DIN, 100 A ",UN ,NBR 5410:2004 Versão Corrigida:2008 ,,"Quadro de distribuição, fabricado em chapa de aço com pintura eletrostática a pó. De sobrepor. Com barramento para 100A. Quadro destinado à instalação de equipamentos de comando e proteção dos circuitos de iluminação, aquecimento e tomadas. ",11/09/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1601,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4231,,39761,"QUADRO DE DISTRIBUICAO COM BARRAMENTO TRIFASICO, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, PARA 48 DISJUNTORES DIN, 100 A ",UN ,NBR 5410:2004 Versão Corrigida:2008 ,,"Quadro de distribuição, fabricado em chapa de aço com pintura eletrostática a pó. De sobrepor. Com barramento para 100A. Quadro destinado à instalação de equipamentos de comando e proteção dos circuitos de iluminação, aquecimento e tomadas. ",11/09/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1602,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4232,,39805,"QUADRO DE DISTRIBUICAO, EM PVC, DE EMBUTIR, COM BARRAMENTO TERRA / NEUTRO, PARA 12 DISJUNTORES NEMA OU 16 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com barramentos neutro/terra (inclusos) e com suporte para fixação dos disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",17/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1603,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4233,,39806,"QUADRO DE DISTRIBUICAO, EM PVC, DE EMBUTIR, COM BARRAMENTO TERRA / NEUTRO, PARA 18 DISJUNTORES NEMA OU 24 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com barramentos neutro/terra (inclusos) e com suporte para fixação dos disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",17/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1604,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4234,,39807,"QUADRO DE DISTRIBUICAO, EM PVC, DE EMBUTIR, COM BARRAMENTO TERRA / NEUTRO, PARA 27 DISJUNTORES NEMA OU 36 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com barramentos neutro/terra (inclusos) e com suporte para fixação dos disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",22/05/2015 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1605,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4235,,43100,"QUADRO DE DISTRIBUICAO, EM PVC, DE EMBUTIR, COM BARRAMENTO TERRA / NEUTRO, PARA 48 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com barramentos neutro/terra (inclusos) e com suporte para fixação dos disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",18/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1606,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4236,,39804,"QUADRO DE DISTRIBUICAO, EM PVC, DE EMBUTIR, COM BARRAMENTO TERRA / NEUTRO, PARA 6 DISJUNTORES NEMA OU 8 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com barramentos neutro/terra (inclusos) e com suporte para fixação dos disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",17/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1607,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4237,,39796,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE EMBUTIR, PARA 12 DISJUNTORES NEMA OU 16 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",12/05/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1608,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4238,,39797,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE EMBUTIR, PARA 18 DISJUNTORES NEMA OU 24 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",12/05/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1609,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4239,,39798,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE EMBUTIR, PARA 27 DISJUNTORES NEMA OU 36 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",12/05/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1610,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4240,,39794,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE EMBUTIR, PARA 3 DISJUNTORES NEMA OU 4 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. ",12/05/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1611,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4241,,39795,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE EMBUTIR, PARA 6 DISJUNTORES NEMA OU 8 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",12/05/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1612,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4242,,39799,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE SOBREPOR,  PARA 3 DISJUNTORES NEMA OU 4 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",12/05/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1613,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4243,,39801,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE SOBREPOR, PARA 12 DISJUNTORES NEMA OU 16 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",17/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1614,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4244,,39802,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE SOBREPOR, PARA 18 DISJUNTORES NEMA OU 24 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",17/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1615,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4245,,39803,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE SOBREPOR, PARA 27 DISJUNTORES NEMA OU 36 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",17/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1616,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4246,,39800,"QUADRO DE DISTRIBUICAO, SEM BARRAMENTO, EM PVC, DE SOBREPOR, PARA 6 DISJUNTORES NEMA OU 8 DISJUNTORES DIN ",UN ,NBR 5410:2004 Versão Corrigida:2008; NBR IEC 60529:2005; NBR IEC 60670; NBR IEC 60439-3 ,,"Quadro fabricado em PVC ou termoplástico de engenharia, anti-chama, Grau de proteção IP 40; Porta/tampa cega, de abrir 180°, também em PVC. Com local para a fixação dos barramentos e disjuntores (não inclusos). Possui furos para fixação e acompanha parafusos para montagem. Quadro usado para abrigar os disjuntores, receber os fios que vêm do medidor e distribuir circuitos elétricos. Uso em instalações monofásicas, bifásicas e trifásicas. ",17/12/2018 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1617,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4247,,44381,"QUADRO ELETRICO PARA 2 BOMBAS CENTRIFUGAS TRIFASICAS 1,5 CV, *22,5* CM DE ALTURA X *34,4* CM DE LARGURA X *42,5* CM DE PROFUNDIDADE, COMPLETO ",UN ,NBR 5410:2004 Versão Corrigida:2008 ; NBR 10131:2015 ,,"Quadro elétrico para 2 bombas centrifugas trifásicas 1,5 cv, *22,5* cm de altura x *34,4* cm de largura x *42,5* cm de profundidade (as dimensões do quadro variam de acordo com cada fabricante) completo (componentes1 disjuntor termomagnético, 6 contatores, 4 reles de sobrecarga, 2 reles reversão de bombas, 2 sinaleiros verdes de funcionamento, 2 sinaleiros vermelhos de falha, 2 reles falta de fase, 2 barras de terminais, 2 chaves seletoras 3 posições). Este quadro abriga os dispositivos de comando e proteção das bombas hidráulicas. ",08/11/2021 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1618,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4248,,44382,"QUADRO ELETRICO PARA 2 BOMBAS CENTRIFUGAS TRIFASICAS 3 CV, *17* CM DE ALTURA X *27,8* CM DE LARGURA X *35,2* CM DE PROFUNDIDADE, COMPLETO ",UN ,NBR 5410:2004 Versão Corrigida:2008 ; NBR 10131:2015 ,,"Quadro elétrico para 2 bombas centrifugas trifásicas 3 cv, *17* cm de altura x *27,8* cm de largura x *35,2* cm de profundidade, (as dimensões do quadro variam de acordo com cada fabricante), completo (componentes1 disjuntor termomagnético, 6 contatores, 4 reles de sobrecarga, 2 reles reversão de bombas, 2 sinaleiros verdes de funcionamento, 2 sinaleiros vermelhos de falha, 2 reles falta de fase, 2 barras de terminais, 2 chaves seletoras 3 posições). Este quadro abriga os dispositivos de comando e proteção das bombas hidráulicas. ",08/11/2021 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1619,10_2021 - FichaInsumo\Arquivos H a Z.pdf
4249,,43837,"RACK ABERTO PARA SERVIDOR EM COLUNA, 44U X 570 MM ",UN ,,,"Rack de piso, aberto 19"", altura aproximada 2,15m, profundidade externa aproximada 500 mm. Quadro Frontal e Traseiro soldada em aço SAE 1020 de 1,5 a 2,0mm de espessura. Quadro Traseiro com abertura na na base para passagem de cabos. Utilizado para organizar a estrutura tecnologica, indicado para empresas que possuem ambientes climatizados e com acessos restritos. ",08/11/2021 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. ",1620,10_2021 - FichaInsumo\Arquivos H a Z.pdf
